model_key,raw_source_sheet,raw_source_span,orderable_rpo,ref_only_rpo,source_rpo,source_option_description,source_disclosure_raw,raw_status_summary,normalized_status_summary,suggested_option_id,suggested_section_id,suggested_display_order,suggested_copy_from,final_option_id,final_option_name,final_description,final_detail_raw,final_section_id,final_selectable,final_display_order,final_display_behavior,review_status,active,notes
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:45-45,,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_545,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:45-45,,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_546,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:47-47,,,,"Lighting, interior, theater dimming",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_549,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:47-47,,,,"Lighting, interior, theater dimming",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_550,sec_stan_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:409-412,5DH,,5DH,"LPO, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Satin Graphite forged aluminum with Red stripe wheels. Includes Black lug nuts and Black wheel locks. Accessory LPO wheels are a second set of wheels. Please ensure customer desires 2 sets of wheels before ordering. Accessory wheels do not include additional wheels caps, factory wheels caps may be reused, or additional wheel caps may be purchased. Genuine Corvette Accessory","Not available with R8C, SPZ, SFE, SPY, S47, ROY, ROZ, STZ.",1lz_h07=A/D1; 2lz_h07=A/D1; 3lz_h07=A/D1; 1lz_h67=A/D1; 2lz_h67=A/D1; 3lz_h67=A/D1,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_5dh_001,sec_lpow_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:413-416,5DK,,5DK,"LPO, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Tech Bronze forged aluminum wheels. Includes Black lug nuts, Black wheel locks, and Tech Bronze wheel center caps. Accessory LPO wheels are a second set of wheels. Please ensure customer desires 2 sets of wheels before ordering. Genuine Corvette Accessory","Not available with R8C, SPZ, SFE, SPY, S47, ROY, ROZ, STZ. Included with (PCZ) Tech Bronze Accent Package, LPO.",1lz_h07=A/D1; 2lz_h07=A/D1; 3lz_h07=A/D1; 1lz_h67=A/D1; 2lz_h67=A/D1; 3lz_h67=A/D1,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_5dk_001,sec_lpow_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:345-345,5JR,,5JR,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,1lz_h07=--; 2lz_h07=--; 3lz_h07=A/D; 1lz_h67=--; 2lz_h67=--; 3lz_h67=A/D,1lz_h07=unavailable; 2lz_h07=unavailable; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=available,opt_5jr_001,sec_lpoe_001,60,grand_sport:opt_5jr_001,opt_5jr_001,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,,sec_lpoe_001,True,60,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:292-292,5JR,,5JR,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,1lz_r07=A/D; 3lz_r07=A/D; 1lz_r67=A/D; 3lz_r67=A/D,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_5jr_001,sec_lpoe_001,60,grand_sport:opt_5jr_001,opt_5jr_001,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,,sec_lpoe_001,True,60,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:292-292,5JR,,5JR,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,1lz_s07=A/D; 3lz_s07=A/D; 1lz_s67=A/D; 3lz_s67=A/D,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_5jr_001,sec_lpoe_001,60,grand_sport:opt_5jr_001,opt_5jr_001,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,,sec_lpoe_001,True,60,,approved,True,
z06,z06_intextmec_raw,z06_intextmec_raw:363-366,5V5,,5V5,"LPO, Spoiler, Visible Carbon Fiber, Genuine Corvette Accessory","Unavailable until further notice. Not available with T0F, T0G.",1lz_h07=--; 2lz_h07=--; 3lz_h07=A/D1; 1lz_h67=--; 2lz_h67=--; 3lz_h67=A/D1,1lz_h07=unavailable; 2lz_h07=unavailable; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=available,opt_5v5_001,sec_perf_aero_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:392-392,5ZC,,5ZC,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,1lz_h07=A/D; 2lz_h07=A/D; 3lz_h07=A/D; 1lz_h67=A/D; 2lz_h67=A/D; 3lz_h67=A/D,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_5zc_001,sec_whee_001,60,grand_sport:opt_5zc_001,opt_5zc_001,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,,sec_whee_001,True,60,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:312-312,5ZC,,5ZC,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,1lz_r07=A/D; 3lz_r07=A/D; 1lz_r67=A/D; 3lz_r67=A/D,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_5zc_001,sec_whee_001,60,grand_sport:opt_5zc_001,opt_5zc_001,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,,sec_whee_001,True,60,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:312-312,5ZC,,5ZC,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,1lz_s07=A/D; 3lz_s07=A/D; 1lz_s67=A/D; 3lz_s67=A/D,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_5zc_001,sec_whee_001,60,grand_sport:opt_5zc_001,opt_5zc_001,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,,sec_whee_001,True,60,,approved,True,
z06,z06_intextmec_raw,z06_intextmec_raw:391-391,5ZD,,5ZD,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,1lz_h07=A/D; 2lz_h07=A/D; 3lz_h07=A/D; 1lz_h67=A/D; 2lz_h67=A/D; 3lz_h67=A/D,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_5zd_001,sec_whee_001,50,grand_sport:opt_5zd_001,opt_5zd_001,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,,sec_whee_001,True,50,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:311-311,5ZD,,5ZD,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,1lz_r07=A/D; 3lz_r07=A/D; 1lz_r67=A/D; 3lz_r67=A/D,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_5zd_001,sec_whee_001,50,grand_sport:opt_5zd_001,opt_5zd_001,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,,sec_whee_001,True,50,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:311-311,5ZD,,5ZD,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,1lz_s07=A/D; 3lz_s07=A/D; 1lz_s67=A/D; 3lz_s67=A/D,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_5zd_001,sec_whee_001,50,grand_sport:opt_5zd_001,opt_5zd_001,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,,sec_whee_001,True,50,,approved,True,
z06,z06_intextmec_raw,z06_intextmec_raw:367-370,5ZV,,5ZV,"LPO, Three-Stanchion high wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory","Not available with T0F, T0G, 5V5.",1lz_h07=A/D1; 2lz_h07=A/D1; 3lz_h07=A/D1; 1lz_h67=A/D1; 2lz_h67=A/D1; 3lz_h67=A/D1,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_5zv_001,sec_perf_aero_001,30,grand_sport:opt_5zv_001,opt_5zv_001,"LPO, Three-Stanchion high wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory",,"Not available with T0F, T0G, 5V5.",sec_perf_aero_001,True,30,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:130-130,,,,Remote vehicle starter system,,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_613,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:130-130,,,,Remote vehicle starter system,,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_614,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:189-189,,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_663,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:189-189,,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_664,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:203-206,,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console","When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",1lz_r07=--; 3lz_r07=■1; 1lz_r67=--; 3lz_r67=■1,1lz_r07=unavailable; 3lz_r07=standard; 1lz_r67=unavailable; 3lz_r67=standard,opt_673,sec_3lte_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:203-206,,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console","When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",1lz_s07=--; 3lz_s07=■1; 1lz_s67=--; 3lz_s67=■1,1lz_s07=unavailable; 3lz_s07=standard; 1lz_s67=unavailable; 3lz_s67=standard,opt_674,sec_3lte_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:214-214,,,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_683,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:214-214,,,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_684,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:218-218,,,,"Trunk release, push button open",,1lz_r07=--; 3lz_r07=--; 1lz_r67=S; 3lz_r67=S,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=standard; 3lz_r67=standard,opt_691,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:218-218,,,,"Trunk release, push button open",,1lz_s07=--; 3lz_s07=--; 1lz_s67=S; 3lz_s67=S,1lz_s07=unavailable; 3lz_s07=unavailable; 1lz_s67=standard; 3lz_s67=standard,opt_692,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:221-221,,,,"Visors, driver and passenger illuminated vanity mirrors, covered",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_697,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:221-221,,,,"Visors, driver and passenger illuminated vanity mirrors, covered",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_698,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:222-222,,,,"Windows, power with driver and passenger Express-Down/Up",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_699,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:222-222,,,,"Windows, power with driver and passenger Express-Down/Up",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_700,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:226-226,,,,"Antenna, integral front and rear",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_707,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:226-226,,,,"Antenna, integral front and rear",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_708,sec_stan_001,,,,,,,,,,,needs_section_review,False,
z06,z06_standard_raw,z06_standard_raw:54-57,,719,719,"Seat belt color, Black","(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",1lz_h07=S; 2lz_h07=S; 3lz_h07=S1; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S1,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_719_001,,,,,,,,,,,,deferred,False,
z06,z06_intextmec_raw,z06_intextmec_raw:131-134,,719,719,"Seat belt color, Black","(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",1lz_h07=S; 2lz_h07=S; 3lz_h07=S1; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S1,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_719_001,sec_seat_001,10,grand_sport:opt_719_001,opt_719_001,"Seat belt color, Black",,"(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",sec_seat_001,False,10,default_selected,approved,True,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:54-57,,719,719,"Seat belt color, Black","(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",1lz_r07=S; 3lz_r07=S1; 1lz_r67=S; 3lz_r67=S1,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_719_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:54-57,,719,719,"Seat belt color, Black","(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",1lz_s07=S; 3lz_s07=S1; 1lz_s67=S; 3lz_s67=S1,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_719_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:131-134,,719,719,"Seat belt color, Black","(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",1lz_r07=S; 3lz_r07=S1; 1lz_r67=S; 3lz_r67=S1,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_719_001,sec_seat_001,10,grand_sport:opt_719_001,opt_719_001,"Seat belt color, Black",,"(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",sec_seat_001,False,10,default_selected,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:131-134,,719,719,"Seat belt color, Black","(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",1lz_s07=S; 3lz_s07=S1; 1lz_s67=S; 3lz_s67=S1,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_719_001,sec_seat_001,10,grand_sport:opt_719_001,opt_719_001,"Seat belt color, Black",,"(HZN, HUF) Natural Dipped interior comes with (3N9) Natural seat belt color; (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior comes with (3A9) Santorini Blue seat belt color; (HNK) Adrenaline Red Dipped interior comes with (3F9) Torch Red seat belt color; (HUW, HUX) Habanero interior comes with (379) Orange seat belt color.",sec_seat_001,False,10,default_selected,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:240-240,,,,Daytime running lamps,,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_723,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:240-240,,,,Daytime running lamps,,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_724,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:247-247,,,,"Glass, Solar-Ray light-tinted",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_731,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:247-247,,,,"Glass, Solar-Ray light-tinted",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_732,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:401-401,,,,"Wipers, front intermittent",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_849,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:401-401,,,,"Wipers, front intermittent",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_850,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:402-402,,,,"Active handling stability control, improves traction and enhances vehicle stability",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_851,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:402-402,,,,"Active handling stability control, improves traction and enhances vehicle stability",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_852,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:414-414,,,,NEW!Intersection Automatic Emergency Braking,,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_863,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:414-414,,,,NEW!Intersection Automatic Emergency Braking,,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_864,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:447-447,,,,"Frame, aluminum structure",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_911,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:447-447,,,,"Frame, aluminum structure",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_912,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:455-455,,,,Oil life monitoring system,,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_921,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:455-455,,,,Oil life monitoring system,,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_922,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:458-458,,,,"Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_927,sec_stan_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:458-458,,,,"Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_928,sec_stan_001,,,,,,,,,,,needs_section_review,False,
