model_key,option_id,excel_row,source_rpo,orderable_rpo,ref_only_rpo,source_option_description,raw_source_sheet,raw_source_span,review_status,active,suggested_section_id,suggested_section_name,final_section_id,resolved_section_id,suggested_display_order,final_display_order,final_selectable,final_display_behavior,normalized_status_summary,existing_notes,present_in_target_options,present_in_target_ovs,current_target_section_id,current_target_selectable,current_target_display_behavior,recommended_action,risk_level,rationale,proposed_review_status,proposed_active,proposed_final_section_id,proposed_final_selectable,proposed_final_display_behavior,proposed_notes
z06,opt_n3w_002,523,N3W,,N3W,"Steering wheel, carbon fiber and leather-wrapped",z06_intextmec_raw,z06_intextmec_raw:181-181,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_h07=unavailable; 2lz_h07=unavailable; 3lz_h07=standard; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=standard,,True,True,sec_inte_001,False,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
z06,opt_pbc_001,547,PBC,PBC,,Customer Engine Build Program,z06_intextmec_raw,z06_intextmec_raw:556-556,needs_section_review,False,sec_cust_001,Custom Delivery,,sec_cust_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_cust_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
z06,opt_pcz_001,553,PCZ,PCZ,,"LPO, Tech Bronze Accent Package, includes (5DK) 20"" front/21"" rear Spider design, Tech Bronze forged aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (VPO) Jake C8.R rear hash graphic with Tech Bronze accent LPO , Genuine Corvette Accessories",z06_intextmec_raw,z06_intextmec_raw:311-314,needs_section_review,False,sec_lpoe_001,LPO Exterior,,sec_lpoe_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_lpoe_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_pda_001,554,PDA,PDA,,"LPO, Jake C8.R Graphics Package, includes (SNE) Jake hood graphic, LPO and (VPW) Jake C8.R rear hash graphic, LPO, Genuine Corvette Accessories",z06_intextmec_raw,z06_intextmec_raw:307-310,needs_section_review,False,sec_stri_001,Stripes,,sec_stri_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_stri_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_pdb_001,555,PDB,PDB,,"Carbon Fiber Wheel and Brake Package, includes (J57) carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers and choice of one of the following wheels set: (ROY) 20"" front/21"" rear Carbon Flash-painted carbon fiber wheels, (ROZ) 20"" front/21"" rear visible carbon fiber wheels, or (STZ) 20"" front/21"" rear visible carbon fiber wheels with Red stripe",z06_intextmec_raw,z06_intextmec_raw:232-232,needs_section_review,False,sec_perf_z52_001,Z52 Packages,,sec_perf_z52_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_perf_z52_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_pdd_001,556,PDD,PDD,,"Z07 Carbon Flash Aero and Wheel Package, includes (Z07) Z07 Performance Package, (T0F) Carbon Flash-painted Carbon Fiber Aero Package, (CFZ) Carbon Flash-painted carbon fiber ground effects, and choice of one of the following wheels set: (ROY) 20"" front/21"" rear Carbon Flash-painted carbon fiber wheels, (ROZ) 20"" front/21"" rear visible carbon fiber wheels, or (STZ) 20"" front/21"" rear visible carbon fiber wheels with Red stripe",z06_intextmec_raw,z06_intextmec_raw:233-233,needs_section_review,False,sec_perf_z52_001,Z52 Packages,,sec_perf_z52_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_perf_z52_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_pdf_001,557,PDF,PDF,,"Z07 Visible Carbon Aero and Wheel Package, includes (Z07) Z07 Performance Package, (T0G) Visible Carbon Fiber Aero Package, (CFV) visible carbon fiber ground effects, and choice of one of the following wheels set: (ROY) 20"" front/21"" rear Carbon Flash-painted carbon fiber wheels, (ROZ) 20"" front/21"" rear visible carbon fiber wheels, or (STZ) 20"" front/21"" rear visible carbon fiber wheels with Red stripe",z06_intextmec_raw,z06_intextmec_raw:234-234,needs_section_review,False,sec_perf_z52_001,Z52 Packages,,sec_perf_z52_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_perf_z52_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_r8e_002,585,R8E,,R8E,"Gas guzzler tax, mandatory federal tax added to price of vehicle",z06_intextmec_raw,z06_intextmec_raw:573-573,needs_section_review,False,sec_incl_001,Included,,sec_incl_001,,,,,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,,True,True,sec_incl_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
z06,opt_rou_001,597,ROU,ROU,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Pearl Nickel forged aluminum",z06_intextmec_raw,z06_intextmec_raw:514-514,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_rox_001,598,ROX,ROX,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash with machined edge forged aluminum",z06_intextmec_raw,z06_intextmec_raw:515-515,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_rxi_001,610,RXI,RXI,,"LPO, LT6 engine cover in visible carbon fiber, Genuine Corvette Accessory",z06_intextmec_raw,z06_intextmec_raw:574-574,needs_section_review,False,sec_engi_001,Engine Appearance,,sec_engi_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=unavailable,,True,True,sec_engi_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_ryq_001,611,RYQ,RYQ,,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory",z06_intextmec_raw,z06_intextmec_raw:324-327,needs_section_review,False,sec_lpoe_001,LPO Exterior,,sec_lpoe_001,,,,,1lz_h07=unavailable; 2lz_h07=unavailable; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=available,,True,True,sec_lpoe_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_sg1_001,641,SG1,SG1,,"LPO, Z06 badges in Edge Red, Genuine Corvette Accessory",z06_intextmec_raw,z06_intextmec_raw:316-316,needs_section_review,False,sec_lpoe_001,LPO Exterior,,sec_lpoe_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_lpoe_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_sne_001,661,SNE,SNE,,"LPO, Jake hood graphic",z06_intextmec_raw,z06_intextmec_raw:383-386,needs_section_review,False,sec_stri_001,Stripes,,sec_stri_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_stri_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_soa_001,662,SOA,SOA,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Black forged aluminum",z06_intextmec_raw,z06_intextmec_raw:496-496,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_soe_002,664,SOE,,SOE,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Spider design, Titanium Satin forged aluminum",z06_intextmec_raw,z06_intextmec_raw:495-495,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,,True,True,sec_whee_002,True,default_selected,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_som_001,675,SOM,SOM,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear bright polished forged aluminum",z06_intextmec_raw,z06_intextmec_raw:512-512,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_son_001,676,SON,SON,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Gloss Black forged aluminum",z06_intextmec_raw,z06_intextmec_raw:513-513,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_srk_001,683,SRK,SRK,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Pearl Nickel forged aluminum",z06_intextmec_raw,z06_intextmec_raw:497-497,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_srn_001,684,SRN,SRN,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Gloss Black forged aluminum",z06_intextmec_raw,z06_intextmec_raw:498-498,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_stx_001,685,STX,STX,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, Bright Polished forged aluminum with Carbon Flash-painted pockets",z06_intextmec_raw,z06_intextmec_raw:499-499,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_t0g_001,705,T0G,T0G,,"Carbon Fiber Aero Package, visible, includes high-wing, dive planes and (CFV) visible carbon fiber ground effects",z06_intextmec_raw,z06_intextmec_raw:240-243,needs_section_review,False,sec_perf_aero_001,Aero Packages,,sec_perf_aero_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_perf_aero_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_tu7_001,729,TU7,TU7,,"Seats, two-tone",z06_intextmec_raw,z06_intextmec_raw:167-171,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_h07=unavailable; 2lz_h07=available; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=available; 3lz_h67=available,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
z06,opt_u2k_002,735,U2K,,U2K,SiriusXM with 360L Trial Subscription. SiriusXM with 360L transforms your customers' ride with our most extensive and personalized radio experience on the road.,z06_intextmec_raw,z06_intextmec_raw:19-22,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
z06,opt_u5g_002,741,U5G,,U5G,5G vehicle connectivity,z06_intextmec_raw,z06_intextmec_raw:103-106,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
z06,opt_ue1_002,759,UE1,,UE1,OnStar services capable,z06_intextmec_raw,z06_intextmec_raw:95-98,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
z06,opt_v8x_001,834,V8X,V8X,,"LPO, Visible Carbon Fiber sill plates Genuine Corvette Accessory",z06_intextmec_raw,z06_intextmec_raw:77-80,needs_section_review,False,sec_lpoi_001,LPO Interior,,sec_lpoi_001,,,,,1lz_h07=unavailable; 2lz_h07=unavailable; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=available,,True,True,sec_lpoi_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_vk3_001,843,VK3,VK3,,"License plate bracket, front",z06_intextmec_raw,z06_intextmec_raw:303-306,needs_section_review,False,sec_cust_001,Custom Delivery,,sec_cust_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_cust_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
z06,opt_vpw_001,847,VPW,VPW,,"LPO, Jake C8.R rear hash graphic, Genuine Corvette Accessory",z06_intextmec_raw,z06_intextmec_raw:375-378,needs_section_review,False,sec_stri_001,Stripes,,sec_stri_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_stri_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_vv4_002,855,VV4,,VV4,Wi-Fi Hotspot capable,z06_intextmec_raw,z06_intextmec_raw:99-102,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
z06,opt_wks_001,873,WKS,WKS,,"LPO, Premium indoor car cover, Galvanized Cool with Z06 logo, Genuine Corvette Accessory",z06_intextmec_raw,z06_intextmec_raw:318-318,needs_section_review,False,sec_lpoe_001,LPO Exterior,,sec_lpoe_001,,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_lpoe_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
z06,opt_z07_001,889,Z07,Z07,,"Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow",z06_intextmec_raw,z06_intextmec_raw:596-599,needs_section_review,False,sec_perf_z52_001,Z52 Packages,,sec_perf_z52_001,10,,,,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,,True,True,sec_perf_z52_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_36s_001,69,36S,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:198-201,needs_section_review,False,sec_cust_002,Custom Stitch,,sec_cust_002,,,,,1lz_r07=unavailable; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=available,,True,True,sec_cust_002,True,,defer_interior_structure,high,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_37s_001,77,37S,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:190-193,needs_section_review,False,sec_cust_002,Custom Stitch,,sec_cust_002,,,,,1lz_r07=unavailable; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=available,,True,True,sec_cust_002,True,,defer_interior_structure,high,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_38s_001,83,38S,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:194-197,needs_section_review,False,sec_cust_002,Custom Stitch,,sec_cust_002,,,,,1lz_r07=unavailable; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=available,,True,True,sec_cust_002,True,,defer_interior_structure,high,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_509,127,,,,Air filtration system with pollen filter,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:15-15,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_529,129,,,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:37-37,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_531,131,,,,"Cruise control, electronic with set and resume speed",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:38-38,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_535,133,,,,"Door locks, power programmable with lockout protection",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:40-40,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
